Date,Venue,Crowd,round,year,Home,Away,Home Score,Away Score,target,pf_home,pa_home,game played_home,per_home,s_round_home,position_home,pf_away,pa_away,game played_away,per_away,s_round_away,position_away,result_home_l5,pf_home_l5,pa_home_l5,game played_home_l5,result_away_l5,pf_away_l5,pa_away_l5,game played_away_l5
Sat 18 May,Marvel Stadium,46279.0,8,2002,COL,BRL,114.0,111.0,False,647.0,536.0,7.0,1.2070895522388059,8.0,2.0,819.0,560.0,7.0,1.4625,8.0,1.0,16.0,409.0,262.0,5.0,16.0,561.0,427.0,5.0
Sat 18 May,MCG,22647.0,8,2002,RCH,WCE,94.0,73.0,False,627.0,756.0,7.0,0.8293650793650794,8.0,13.0,811.0,754.0,7.0,1.0755968169761274,8.0,7.0,8.0,412.0,526.0,5.0,12.0,555.0,516.0,5.0
Sun 19 May,SCG,20934.0,8,2002,WBD,SYD,159.0,90.0,False,589.0,674.0,7.0,0.8738872403560831,8.0,15.0,622.0,572.0,7.0,1.0874125874125875,8.0,9.0,4.0,399.0,452.0,5.0,10.0,424.0,429.0,5.0
Sun 19 May,Marvel Stadium,34262.0,8,2002,ESS,STK,171.0,72.0,False,609.0,551.0,7.0,1.105263157894737,8.0,6.0,448.0,718.0,7.0,0.6239554317548747,8.0,14.0,8.0,371.0,415.0,5.0,2.0,286.0,577.0,5.0
Sun 19 May,Manuka Oval,7671.0,8,2002,NTH,ADE,110.0,93.0,False,668.0,754.0,7.0,0.8859416445623343,8.0,12.0,722.0,630.0,7.0,1.146031746031746,8.0,3.0,4.0,475.0,584.0,5.0,12.0,500.0,458.0,5.0
Fri 24 May,AAMI Stadium,35834.0,9,2002,POR,COL,91.0,86.0,False,866.0,687.0,8.0,1.2605531295487626,9.0,3.0,761.0,647.0,8.0,1.1761978361669243,9.0,2.0,16.0,572.0,439.0,5.0,20.0,468.0,298.0,5.0
Sat 25 May,GMHBA Stadium,22033.0,9,2002,GEE,WBD,105.0,117.0,False,728.0,801.0,8.0,0.9088639200998752,9.0,13.0,748.0,764.0,8.0,0.9790575916230366,9.0,14.0,8.0,498.0,498.0,5.0,8.0,477.0,429.0,5.0
Sat 25 May,MCG,28625.0,9,2002,MEL,NTH,111.0,107.0,False,820.0,760.0,8.0,1.0789473684210527,9.0,6.0,778.0,847.0,8.0,0.9185360094451004,9.0,10.0,12.0,506.0,479.0,5.0,8.0,518.0,602.0,5.0
Sat 25 May,Marvel Stadium,30336.0,9,2002,STK,RCH,72.0,63.0,False,520.0,889.0,8.0,0.5849268841394826,9.0,15.0,721.0,829.0,8.0,0.8697225572979493,9.0,11.0,2.0,302.0,609.0,5.0,8.0,410.0,523.0,5.0
Sat 25 May,Accor Stadium,54129.0,9,2002,SYD,ESS,83.0,85.0,False,712.0,731.0,8.0,0.9740082079343365,9.0,12.0,780.0,623.0,8.0,1.2520064205457464,9.0,4.0,10.0,430.0,474.0,5.0,12.0,475.0,370.0,5.0
Sun 26 May,Princes Park,19305.0,9,2002,CAR,ADE,75.0,131.0,False,590.0,806.0,8.0,0.7320099255583127,9.0,16.0,815.0,740.0,8.0,1.1013513513513513,9.0,5.0,0.0,417.0,551.0,5.0,8.0,479.0,484.0,5.0
Sun 26 May,Gabba,21709.0,9,2002,BRL,FRE,109.0,79.0,False,930.0,674.0,8.0,1.3798219584569733,9.0,1.0,732.0,751.0,8.0,0.9747003994673769,9.0,9.0,12.0,555.0,474.0,5.0,12.0,459.0,452.0,5.0
Sun 26 May,Domain Stadium,38646.0,9,2002,WCE,HAW,126.0,88.0,False,884.0,848.0,8.0,1.0424528301886793,9.0,8.0,800.0,788.0,8.0,1.015228426395939,9.0,7.0,8.0,515.0,529.0,5.0,16.0,562.0,432.0,5.0
Fri 31 May,MCG,34352.0,10,2002,NTH,ESS,92.0,84.0,False,885.0,958.0,9.0,0.9237995824634656,10.0,10.0,865.0,706.0,9.0,1.225212464589235,10.0,3.0,8.0,525.0,610.0,5.0,12.0,438.0,372.0,5.0
Sat 1 Jun,MCG,31586.0,10,2002,RCH,WBD,98.0,117.0,False,784.0,901.0,9.0,0.8701442841287459,10.0,11.0,865.0,869.0,9.0,0.9953970080552359,10.0,13.0,8.0,401.0,457.0,5.0,12.0,516.0,440.0,5.0
Sat 1 Jun,Marvel Stadium,45269.0,10,2002,COL,SYD,95.0,84.0,False,847.0,738.0,9.0,1.1476964769647697,10.0,5.0,795.0,816.0,9.0,0.9742647058823529,10.0,12.0,16.0,450.0,326.0,5.0,6.0,410.0,459.0,5.0
Sat 1 Jun,AAMI Stadium,47279.0,10,2002,ADE,BRL,101.0,94.0,False,946.0,815.0,9.0,1.1607361963190184,10.0,4.0,1039.0,753.0,9.0,1.3798140770252325,10.0,1.0,12.0,529.0,437.0,5.0,12.0,570.0,475.0,5.0
Sat 1 Jun,GMHBA Stadium,20031.0,10,2002,GEE,MEL,89.0,63.0,False,833.0,918.0,9.0,0.9074074074074074,10.0,14.0,931.0,867.0,9.0,1.0738177623990772,10.0,6.0,4.0,437.0,571.0,5.0,12.0,480.0,483.0,5.0
Sun 2 Jun,Domain Stadium,27277.0,10,2002,FRE,CAR,96.0,68.0,False,811.0,860.0,9.0,0.9430232558139535,10.0,9.0,665.0,937.0,9.0,0.7097118463180363,10.0,16.0,8.0,400.0,489.0,5.0,0.0,397.0,534.0,5.0
Sun 2 Jun,Marvel Stadium,18876.0,10,2002,STK,WCE,127.0,77.0,False,592.0,952.0,9.0,0.6218487394957983,10.0,15.0,1010.0,936.0,9.0,1.079059829059829,10.0,7.0,6.0,330.0,506.0,5.0,12.0,538.0,480.0,5.0
Sun 2 Jun,UTAS Stadium,18112.0,10,2002,HAW,POR,77.0,117.0,False,888.0,914.0,9.0,0.9715536105032823,10.0,8.0,957.0,773.0,9.0,1.238033635187581,10.0,2.0,16.0,587.0,454.0,5.0,16.0,515.0,430.0,5.0
Fri 7 Jun,Marvel Stadium,30889.0,11,2002,NTH,RCH,95.0,84.0,False,977.0,1042.0,10.0,0.9376199616122841,11.0,9.0,882.0,1018.0,10.0,0.8664047151277013,11.0,13.0,8.0,486.0,582.0,5.0,8.0,416.0,449.0,5.0
Sat 8 Jun,Domain Stadium,35014.0,11,2002,WCE,SYD,102.0,89.0,False,1087.0,1063.0,10.0,1.0225776105362183,11.0,7.0,879.0,911.0,10.0,0.964873765093304,11.0,14.0,8.0,494.0,532.0,5.0,4.0,438.0,498.0,5.0
Sat 8 Jun,Marvel Stadium,40044.0,11,2002,ESS,POR,49.0,108.0,False,949.0,798.0,10.0,1.1892230576441103,11.0,5.0,1074.0,850.0,10.0,1.2635294117647058,11.0,2.0,12.0,489.0,398.0,5.0,16.0,542.0,425.0,5.0
Sat 8 Jun,AAMI Stadium,42162.0,11,2002,ADE,HAW,102.0,58.0,False,1047.0,909.0,10.0,1.1518151815181519,11.0,3.0,965.0,1031.0,10.0,0.9359844810863239,11.0,10.0,16.0,548.0,441.0,5.0,12.0,539.0,488.0,5.0
Sun 9 Jun,Marvel Stadium,37294.0,11,2002,GEE,CAR,100.0,96.0,False,922.0,981.0,10.0,0.9398572884811417,11.0,12.0,733.0,1033.0,10.0,0.7095837366892546,11.0,16.0,4.0,415.0,585.0,5.0,0.0,353.0,499.0,5.0
Sun 9 Jun,Princes Park,11539.0,11,2002,WBD,FRE,145.0,80.0,False,982.0,967.0,10.0,1.015511892450879,11.0,11.0,907.0,928.0,10.0,0.9773706896551724,11.0,8.0,16.0,552.0,434.0,5.0,12.0,447.0,446.0,5.0
Sun 9 Jun,Gabba,23157.0,11,2002,BRL,STK,113.0,52.0,False,1133.0,854.0,10.0,1.3266978922716628,11.0,1.0,719.0,1029.0,10.0,0.6987366375121478,11.0,15.0,12.0,589.0,455.0,5.0,8.0,401.0,527.0,5.0
Mon 10 Jun,MCG,65860.0,11,2002,MEL,COL,75.0,126.0,False,994.0,956.0,10.0,1.0397489539748954,11.0,6.0,942.0,822.0,10.0,1.145985401459854,11.0,4.0,8.0,439.0,491.0,5.0,16.0,479.0,377.0,5.0
Fri 14 Jun,MCG,40470.0,12,2002,ESS,HAW,72.0,65.0,False,998.0,906.0,11.0,1.1015452538631347,12.0,5.0,1023.0,1133.0,11.0,0.9029126213592233,12.0,12.0,12.0,476.0,417.0,5.0,8.0,442.0,503.0,5.0
Sat 15 Jun,Princes Park,16353.0,12,2002,CAR,WCE,88.0,89.0,False,829.0,1133.0,11.0,0.7316857899382171,12.0,16.0,1189.0,1152.0,11.0,1.0321180555555556,12.0,6.0,0.0,381.0,503.0,5.0,12.0,517.0,488.0,5.0
Sat 15 Jun,SCG,21767.0,12,2002,SYD,GEE,99.0,101.0,False,968.0,1013.0,11.0,0.9555774925962488,12.0,14.0,1022.0,1077.0,11.0,0.9489322191272052,12.0,10.0,0.0,428.0,529.0,5.0,8.0,426.0,535.0,5.0
Sun 16 Jun,Domain Stadium,33088.0,12,2002,FRE,COL,90.0,79.0,False,987.0,1073.0,11.0,0.9198508853681268,12.0,11.0,1068.0,897.0,11.0,1.1906354515050168,12.0,3.0,8.0,438.0,529.0,5.0,16.0,494.0,424.0,5.0
Fri 21 Jun,Marvel Stadium,29453.0,12,2002,WBD,STK,133.0,86.0,False,1127.0,1047.0,11.0,1.0764087870105061,12.0,9.0,771.0,1142.0,11.0,0.6751313485113836,12.0,15.0,16.0,601.0,446.0,5.0,8.0,425.0,529.0,5.0
Sat 22 Jun,Princes Park,12210.0,12,2002,MEL,ADE,98.0,73.0,False,1069.0,1082.0,11.0,0.987985212569316,12.0,7.0,1149.0,967.0,11.0,1.188210961737332,12.0,4.0,8.0,443.0,518.0,5.0,16.0,545.0,426.0,5.0
Sat 22 Jun,Gabba,27940.0,12,2002,BRL,NTH,138.0,123.0,False,1246.0,906.0,11.0,1.3752759381898454,12.0,1.0,1072.0,1126.0,11.0,0.9520426287744227,12.0,8.0,12.0,556.0,418.0,5.0,12.0,494.0,511.0,5.0
Sun 23 Jun,AAMI Stadium,25770.0,12,2002,POR,RCH,154.0,70.0,False,1182.0,899.0,11.0,1.314794215795328,12.0,2.0,966.0,1113.0,11.0,0.8679245283018868,12.0,13.0,16.0,517.0,395.0,5.0,8.0,427.0,439.0,5.0
Fri 28 Jun,Marvel Stadium,41817.0,13,2002,ESS,MEL,120.0,108.0,False,1070.0,971.0,12.0,1.101956745623069,13.0,5.0,1167.0,1155.0,12.0,1.0103896103896104,13.0,7.0,12.0,461.0,420.0,5.0,8.0,436.0,489.0,5.0
Sat 29 Jun,Marvel Stadium,48288.0,13,2002,COL,NTH,93.0,60.0,False,1147.0,987.0,12.0,1.1621073961499493,13.0,3.0,1195.0,1264.0,12.0,0.9454113924050633,13.0,10.0,12.0,500.0,451.0,5.0,12.0,527.0,510.0,5.0
Sat 29 Jun,Gabba,27324.0,13,2002,BRL,CAR,124.0,109.0,False,1384.0,1029.0,12.0,1.3449951409135084,13.0,2.0,917.0,1222.0,12.0,0.7504091653027823,13.0,16.0,12.0,565.0,469.0,5.0,0.0,407.0,505.0,5.0
Sat 29 Jun,AAMI Stadium,24751.0,13,2002,POR,WBD,161.0,115.0,False,1336.0,969.0,12.0,1.3787409700722395,13.0,1.0,1260.0,1133.0,12.0,1.112091791703442,13.0,8.0,20.0,599.0,336.0,5.0,20.0,671.0,459.0,5.0
Sat 29 Jun,MCG,30197.0,13,2002,RCH,GEE,54.0,96.0,False,1036.0,1267.0,12.0,0.8176795580110497,13.0,13.0,1123.0,1176.0,12.0,0.9549319727891157,13.0,9.0,4.0,409.0,511.0,5.0,12.0,449.0,504.0,5.0
Sun 30 Jun,Domain Stadium,34937.0,13,2002,WCE,ADE,135.0,117.0,False,1278.0,1240.0,12.0,1.0306451612903227,13.0,6.0,1222.0,1065.0,12.0,1.1474178403755868,13.0,4.0,12.0,467.0,486.0,5.0,12.0,500.0,435.0,5.0
Sun 30 Jun,Marvel Stadium,28928.0,13,2002,STK,HAW,78.0,87.0,False,857.0,1275.0,12.0,0.672156862745098,13.0,15.0,1088.0,1205.0,12.0,0.9029045643153527,13.0,12.0,8.0,409.0,557.0,5.0,4.0,377.0,497.0,5.0
Sun 30 Jun,SCG,16844.0,13,2002,SYD,FRE,139.0,62.0,False,1067.0,1114.0,12.0,0.9578096947935368,13.0,14.0,1077.0,1152.0,12.0,0.9348958333333334,13.0,11.0,0.0,445.0,542.0,5.0,12.0,439.0,490.0,5.0
Fri 5 Jul,MCG,36941.0,14,2002,CAR,RCH,86.0,85.0,False,1026.0,1346.0,13.0,0.7622585438335809,14.0,16.0,1090.0,1363.0,13.0,0.7997065297138665,14.0,14.0,0.0,436.0,540.0,5.0,0.0,369.0,534.0,5.0
Sat 6 Jul,MCG,25079.0,14,2002,HAW,SYD,74.0,64.0,False,1175.0,1283.0,13.0,0.9158222915042868,14.0,11.0,1206.0,1176.0,13.0,1.0255102040816326,14.0,13.0,4.0,375.0,495.0,5.0,4.0,494.0,445.0,5.0
Sat 6 Jul,Domain Stadium,24193.0,14,2002,FRE,POR,63.0,147.0,False,1139.0,1291.0,13.0,0.8822618125484121,14.0,12.0,1497.0,1084.0,13.0,1.3809963099630995,14.0,1.0,8.0,407.0,540.0,5.0,20.0,631.0,397.0,5.0
Sat 6 Jul,Marvel Stadium,44864.0,14,2002,WBD,ESS,118.0,118.0,False,1375.0,1294.0,13.0,1.062596599690881,14.0,9.0,1190.0,1079.0,13.0,1.1028730305838739,14.0,5.0,16.0,627.0,530.0,5.0,12.0,410.0,456.0,5.0
Sat 6 Jul,GMHBA Stadium,18608.0,14,2002,GEE,WCE,65.0,33.0,False,1219.0,1230.0,13.0,0.9910569105691057,14.0,8.0,1413.0,1357.0,13.0,1.0412675018422992,14.0,6.0,16.0,491.0,429.0,5.0,16.0,529.0,509.0,5.0
Sun 7 Jul,AAMI Stadium,46368.0,14,2002,ADE,COL,116.0,138.0,False,1339.0,1200.0,13.0,1.1158333333333332,14.0,4.0,1240.0,1047.0,13.0,1.1843361986628462,14.0,3.0,12.0,524.0,460.0,5.0,12.0,479.0,400.0,5.0
Sun 7 Jul,Marvel Stadium,23864.0,14,2002,STK,NTH,84.0,128.0,False,935.0,1362.0,13.0,0.6864904552129222,14.0,15.0,1255.0,1357.0,13.0,0.924834193072955,14.0,10.0,8.0,415.0,473.0,5.0,8.0,477.0,510.0,5.0
Sun 7 Jul,Gabba,25166.0,14,2002,MEL,BRL,131.0,110.0,False,1275.0,1275.0,13.0,1.0,14.0,7.0,1508.0,1138.0,13.0,1.3251318101933216,14.0,2.0,8.0,455.0,515.0,5.0,16.0,578.0,464.0,5.0
Fri 12 Jul,Marvel Stadium,35434.0,15,2002,HAW,WBD,116.0,93.0,False,1249.0,1347.0,14.0,0.9272457312546399,15.0,10.0,1493.0,1412.0,14.0,1.0573654390934843,15.0,11.0,8.0,361.0,433.0,5.0,14.0,628.0,543.0,5.0
Sat 13 Jul,Manuka Oval,9242.0,15,2002,NTH,FRE,83.0,82.0,False,1383.0,1441.0,14.0,0.9597501734906315,15.0,9.0,1202.0,1438.0,14.0,0.8358831710709318,15.0,12.0,12.0,498.0,483.0,5.0,8.0,391.0,578.0,5.0
Sat 13 Jul,MCG,65331.0,15,2002,COL,GEE,99.0,127.0,False,1378.0,1163.0,14.0,1.184866723989682,15.0,3.0,1284.0,1263.0,14.0,1.0166270783847982,15.0,7.0,16.0,531.0,425.0,5.0,20.0,451.0,345.0,5.0
Sat 13 Jul,Marvel Stadium,22642.0,15,2002,RCH,BRL,55.0,118.0,False,1175.0,1449.0,14.0,0.810904071773637,15.0,14.0,1618.0,1269.0,14.0,1.2750197005516155,15.0,2.0,0.0,391.0,548.0,5.0,12.0,579.0,516.0,5.0
Sat 13 Jul,AAMI Stadium,29895.0,15,2002,ADE,STK,99.0,81.0,False,1455.0,1338.0,14.0,1.0874439461883407,15.0,5.0,1019.0,1490.0,14.0,0.6838926174496645,15.0,15.0,8.0,509.0,523.0,5.0,4.0,427.0,538.0,5.0
Sun 14 Jul,Marvel Stadium,37915.0,15,2002,CAR,MEL,95.0,139.0,False,1112.0,1431.0,14.0,0.777078965758211,15.0,16.0,1406.0,1385.0,14.0,1.0151624548736462,15.0,8.0,4.0,447.0,494.0,5.0,8.0,475.0,518.0,5.0
Sun 14 Jul,SCG,18974.0,15,2002,SYD,POR,92.0,94.0,False,1270.0,1250.0,14.0,1.016,15.0,13.0,1644.0,1147.0,14.0,1.4333042720139495,15.0,1.0,4.0,475.0,434.0,5.0,20.0,687.0,374.0,5.0
Sun 14 Jul,Domain Stadium,37600.0,15,2002,WCE,ESS,90.0,63.0,False,1446.0,1422.0,14.0,1.0168776371308017,15.0,6.0,1308.0,1197.0,14.0,1.0927318295739348,15.0,4.0,12.0,436.0,486.0,5.0,10.0,443.0,491.0,5.0
Fri 19 Jul,MCG,48620.0,16,2002,COL,RCH,89.0,49.0,False,1477.0,1290.0,15.0,1.1449612403100775,16.0,3.0,1230.0,1567.0,15.0,0.7849393746011487,16.0,14.0,12.0,535.0,468.0,5.0,0.0,348.0,549.0,5.0
Sat 20 Jul,Princes Park,9398.0,16,2002,NTH,POR,99.0,70.0,False,1466.0,1523.0,15.0,0.9625738673670388,16.0,9.0,1738.0,1239.0,15.0,1.4027441485068604,16.0,1.0,12.0,489.0,481.0,5.0,20.0,664.0,389.0,5.0
Sat 20 Jul,Domain Stadium,41779.0,16,2002,FRE,WCE,100.0,70.0,False,1284.0,1521.0,15.0,0.8441814595660749,16.0,12.0,1536.0,1485.0,15.0,1.0343434343434343,16.0,7.0,4.0,377.0,593.0,5.0,16.0,449.0,422.0,5.0
Sat 20 Jul,Marvel Stadium,47778.0,16,2002,ESS,GEE,56.0,95.0,False,1371.0,1287.0,15.0,1.0652680652680653,16.0,8.0,1411.0,1362.0,15.0,1.0359765051395007,16.0,6.0,10.0,422.0,489.0,5.0,20.0,489.0,381.0,5.0
Sat 20 Jul,MCG,37442.0,16,2002,MEL,HAW,67.0,93.0,False,1545.0,1480.0,15.0,1.0439189189189189,16.0,5.0,1365.0,1440.0,15.0,0.9479166666666666,16.0,10.0,12.0,551.0,524.0,5.0,12.0,400.0,409.0,5.0
Sun 21 Jul,AAMI Stadium,41247.0,16,2002,ADE,WBD,138.0,95.0,False,1554.0,1419.0,15.0,1.095137420718816,16.0,4.0,1586.0,1528.0,15.0,1.037958115183246,16.0,11.0,8.0,507.0,510.0,5.0,10.0,604.0,561.0,5.0
Sun 21 Jul,Marvel Stadium,33813.0,16,2002,CAR,STK,97.0,140.0,False,1207.0,1570.0,15.0,0.7687898089171975,16.0,16.0,1100.0,1589.0,15.0,0.6922592825676526,16.0,15.0,4.0,474.0,537.0,5.0,0.0,381.0,560.0,5.0
Sun 21 Jul,Gabba,25720.0,16,2002,BRL,SYD,117.0,79.0,False,1736.0,1324.0,15.0,1.311178247734139,16.0,2.0,1362.0,1344.0,15.0,1.0133928571428572,16.0,13.0,16.0,603.0,470.0,5.0,4.0,483.0,433.0,5.0
Fri 26 Jul,MCG,39650.0,17,2002,RCH,ESS,53.0,54.0,False,1279.0,1656.0,16.0,0.7723429951690821,17.0,15.0,1427.0,1382.0,16.0,1.0325615050651231,17.0,10.0,0.0,313.0,543.0,5.0,10.0,429.0,476.0,5.0
Sat 27 Jul,Domain Stadium,38877.0,17,2002,WCE,COL,114.0,56.0,False,1606.0,1585.0,16.0,1.0132492113564668,17.0,7.0,1566.0,1339.0,16.0,1.169529499626587,17.0,3.0,12.0,417.0,433.0,5.0,12.0,498.0,442.0,5.0
Sat 27 Jul,AAMI Stadium,25283.0,17,2002,POR,MEL,116.0,112.0,False,1808.0,1338.0,16.0,1.351270553064275,17.0,1.0,1612.0,1573.0,16.0,1.024793388429752,17.0,6.0,16.0,626.0,439.0,5.0,12.0,543.0,491.0,5.0
Sat 27 Jul,Accor Stadium,34404.0,17,2002,SYD,CAR,92.0,69.0,False,1441.0,1461.0,16.0,0.9863107460643394,17.0,13.0,1304.0,1710.0,16.0,0.7625730994152047,17.0,16.0,4.0,473.0,448.0,5.0,4.0,475.0,577.0,5.0
Sat 27 Jul,MCG,35202.0,17,2002,HAW,BRL,68.0,124.0,False,1458.0,1507.0,16.0,0.9674850696748507,17.0,9.0,1853.0,1403.0,16.0,1.3207412687099074,17.0,2.0,16.0,435.0,374.0,5.0,16.0,607.0,497.0,5.0
Sun 28 Jul,Princes Park,8078.0,17,2002,STK,FRE,118.0,79.0,False,1240.0,1686.0,16.0,0.7354685646500593,17.0,14.0,1384.0,1591.0,16.0,0.8698931489629164,17.0,11.0,4.0,469.0,544.0,5.0,8.0,397.0,518.0,5.0
Sun 28 Jul,Marvel Stadium,31576.0,17,2002,WBD,NTH,139.0,105.0,False,1681.0,1666.0,16.0,1.0090036014405763,17.0,12.0,1565.0,1593.0,16.0,0.9824231010671689,17.0,8.0,6.0,554.0,619.0,5.0,12.0,493.0,467.0,5.0
Sun 28 Jul,GMHBA Stadium,24325.0,17,2002,GEE,ADE,90.0,93.0,False,1506.0,1418.0,16.0,1.0620592383638927,17.0,5.0,1692.0,1514.0,16.0,1.1175693527080581,17.0,4.0,20.0,484.0,341.0,5.0,8.0,543.0,547.0,5.0
Fri 2 Aug,MCG,54233.0,18,2002,COL,CAR,141.0,33.0,False,1622.0,1453.0,17.0,1.1163110805230558,18.0,3.0,1373.0,1802.0,17.0,0.7619311875693674,18.0,16.0,12.0,475.0,466.0,5.0,4.0,456.0,580.0,5.0
Sat 3 Aug,GMHBA Stadium,23163.0,18,2002,GEE,NTH,51.0,115.0,False,1596.0,1511.0,17.0,1.056254136333554,18.0,5.0,1670.0,1732.0,17.0,0.964203233256351,18.0,9.0,16.0,473.0,335.0,5.0,12.0,475.0,468.0,5.0
Sat 3 Aug,Domain Stadium,24332.0,18,2002,FRE,HAW,96.0,35.0,False,1463.0,1709.0,17.0,0.8560561732007022,18.0,12.0,1526.0,1631.0,17.0,0.9356223175965666,18.0,10.0,4.0,386.0,557.0,5.0,16.0,438.0,426.0,5.0
Sat 3 Aug,Marvel Stadium,43036.0,18,2002,ESS,BRL,71.0,108.0,False,1481.0,1435.0,17.0,1.03205574912892,18.0,7.0,1977.0,1471.0,17.0,1.3439836845683208,18.0,1.0,10.0,411.0,464.0,5.0,16.0,593.0,442.0,5.0
Sat 3 Aug,AAMI Stadium,22885.0,18,2002,POR,STK,105.0,63.0,False,1924.0,1450.0,17.0,1.326896551724138,18.0,2.0,1358.0,1765.0,17.0,0.7694050991501417,18.0,14.0,16.0,588.0,481.0,5.0,8.0,501.0,490.0,5.0
Sun 4 Aug,SCG,18766.0,18,2002,SYD,ADE,98.0,116.0,False,1533.0,1530.0,17.0,1.0019607843137255,18.0,13.0,1785.0,1604.0,17.0,1.1128428927680798,18.0,4.0,8.0,466.0,416.0,5.0,12.0,563.0,539.0,5.0
Sun 4 Aug,MCG,28815.0,18,2002,MEL,RCH,94.0,99.0,False,1724.0,1689.0,17.0,1.0207223208999407,18.0,8.0,1332.0,1710.0,17.0,0.7789473684210526,18.0,15.0,8.0,557.0,534.0,5.0,0.0,296.0,443.0,5.0
Sun 4 Aug,Princes Park,11809.0,18,2002,WBD,WCE,142.0,91.0,False,1820.0,1771.0,17.0,1.0276679841897234,18.0,11.0,1720.0,1641.0,17.0,1.048141377209019,18.0,6.0,6.0,560.0,638.0,5.0,12.0,442.0,401.0,5.0
Fri 9 Aug,MCG,53750.0,19,2002,HAW,COL,105.0,97.0,False,1561.0,1727.0,18.0,0.9038795599305154,19.0,10.0,1763.0,1486.0,18.0,1.1864064602960969,19.0,3.0,12.0,386.0,444.0,5.0,12.0,523.0,439.0,5.0
Sat 10 Aug,Gabba,27443.0,19,2002,BRL,WBD,105.0,67.0,False,2085.0,1542.0,18.0,1.3521400778210118,19.0,1.0,1962.0,1862.0,18.0,1.0537056928034372,19.0,11.0,16.0,577.0,404.0,5.0,10.0,587.0,568.0,5.0
Sat 10 Aug,SCG,14776.0,19,2002,NTH,SYD,97.0,144.0,False,1785.0,1783.0,18.0,1.0011217049915873,19.0,7.0,1631.0,1646.0,18.0,0.9908869987849331,19.0,13.0,16.0,530.0,426.0,5.0,4.0,425.0,470.0,5.0
Sat 10 Aug,MCG,19519.0,19,2002,RCH,FRE,122.0,72.0,False,1431.0,1804.0,18.0,0.7932372505543237,19.0,15.0,1559.0,1744.0,18.0,0.8939220183486238,19.0,12.0,4.0,341.0,441.0,5.0,8.0,420.0,453.0,5.0
Sat 10 Aug,Princes Park,14115.0,19,2002,CAR,POR,45.0,54.0,False,1406.0,1943.0,18.0,0.7236232629953679,19.0,16.0,2029.0,1513.0,18.0,1.341044282881692,19.0,2.0,4.0,380.0,597.0,5.0,16.0,532.0,429.0,5.0
Sun 11 Aug,Domain Stadium,36195.0,19,2002,WCE,MEL,100.0,106.0,False,1811.0,1783.0,18.0,1.015703869882221,19.0,5.0,1818.0,1788.0,18.0,1.016778523489933,19.0,9.0,8.0,398.0,426.0,5.0,8.0,543.0,513.0,5.0
Sun 11 Aug,Marvel Stadium,25552.0,19,2002,STK,GEE,101.0,102.0,False,1421.0,1870.0,18.0,0.7598930481283422,19.0,14.0,1647.0,1626.0,18.0,1.0129151291512914,19.0,6.0,8.0,486.0,508.0,5.0,12.0,428.0,396.0,5.0
Sun 11 Aug,AAMI Stadium,43720.0,19,2002,ADE,ESS,124.0,76.0,False,1901.0,1702.0,18.0,1.1169212690951822,19.0,4.0,1552.0,1543.0,18.0,1.0058327932598834,19.0,8.0,16.0,562.0,502.0,5.0,6.0,362.0,464.0,5.0
Fri 16 Aug,MCG,39391.0,20,2002,RCH,HAW,107.0,93.0,False,1553.0,1876.0,19.0,0.8278251599147122,20.0,14.0,1666.0,1824.0,19.0,0.9133771929824561,20.0,9.0,8.0,378.0,427.0,5.0,12.0,417.0,477.0,5.0
Sat 17 Aug,Marvel Stadium,23532.0,20,2002,NTH,CAR,114.0,95.0,False,1882.0,1927.0,19.0,0.9766476388168137,20.0,8.0,1451.0,1997.0,19.0,0.7265898848272409,20.0,16.0,12.0,499.0,486.0,5.0,0.0,339.0,566.0,5.0
Sat 17 Aug,MCG,69613.0,20,2002,ESS,COL,126.0,71.0,False,1628.0,1667.0,19.0,0.9766046790641871,20.0,10.0,1860.0,1591.0,19.0,1.169076052796983,20.0,4.0,4.0,320.0,470.0,5.0,8.0,482.0,428.0,5.0
Sat 17 Aug,Gabba,29436.0,20,2002,BRL,WCE,136.0,89.0,False,2190.0,1609.0,19.0,1.3610938471100062,20.0,1.0,1911.0,1889.0,19.0,1.011646373742721,20.0,7.0,20.0,572.0,340.0,5.0,8.0,465.0,467.0,5.0
Sat 17 Aug,Domain Stadium,22610.0,20,2002,FRE,GEE,117.0,72.0,False,1631.0,1866.0,19.0,0.8740621650589496,20.0,12.0,1749.0,1727.0,19.0,1.0127388535031847,20.0,5.0,8.0,429.0,428.0,5.0,12.0,465.0,464.0,5.0
Sun 18 Aug,SCG,16079.0,20,2002,SYD,STK,87.0,80.0,False,1775.0,1743.0,19.0,1.0183591508892713,20.0,13.0,1522.0,1972.0,19.0,0.7718052738336714,20.0,15.0,8.0,505.0,493.0,5.0,8.0,503.0,482.0,5.0
Sun 18 Aug,MCG,29225.0,20,2002,MEL,WBD,107.0,95.0,False,1924.0,1888.0,19.0,1.0190677966101696,20.0,6.0,2029.0,1967.0,19.0,1.0315200813421455,20.0,11.0,8.0,518.0,503.0,5.0,8.0,536.0,555.0,5.0
Sun 18 Aug,AAMI Stadium,50275.0,20,2002,POR,ADE,84.0,76.0,False,2083.0,1558.0,19.0,1.3369704749679077,20.0,2.0,2025.0,1778.0,19.0,1.138920134983127,20.0,3.0,16.0,439.0,411.0,5.0,20.0,570.0,440.0,5.0
